4.35e+03,-2.71e+00,6.74e+00,6.83e+00,1.37e+01,1.34e+02,5.30e+02
4.40e+03,-2.71e+00,6.74e+00,6.83e+00,1.37e+01,1.34e+02,5.29e+02
4.45e+03,-2.71e+00,6.74e+00,6.83e+00,1.37e+01,1.34e+02,5.30e+02
4.50e+03,-2.69e+00,6.71e+00,6.83e+00,1.37e+01,1.34e+02,5.30e+02
4.55e+03,-2.22e+00,6.65e+00,6.83e+00,1.37e+01,1.36e+02,5.31e+02
4.60e+03,-2.26e+00,6.65e+00,6.83e+00,1.37e+01,1.34e+02,5.31e+02
4.65e+03,-2.14e+00,6.65e+00,6.83e+00,1.37e+01,1.34e+02,5.30e+02
4.70e+03,-2.26e+00,6.65e+00,6.83e+00,1.37e+01,1.34e+02,5.32e+02
4.75e+03,-2.26e+00,6.51e+00,6.83e+00,1.37e+01,1.34e+02,5.30e+02
4.80e+03,-2.27e+00,6.53e+00,6.83e+00,1.37e+01,1.34e+02,5.30e+02
4.85e+03,-2.42e+00,6.53e+00,6.83e+00,1.37e+01,1.34e+02,5.31e+02
4.90e+03,-2.42e+00,6.53e+00,6.83e+00,1.37e+01,1.34e+02,5.31e+02
4.95e+03,-2.42e+00,6.53e+00,6.83e+00,1.37e+01,1.34e+02,5.32e+02
5.00e+03,-2.42e+00,6.53e+00,6.83e+00,1.37e+01,1.34e+02,5.33e+02
5.05e+03,-2.42e+00,6.56e+00,6.83e+00,1.37e+01,1.34e+02,5.33e+02
5.10e+03,-2.07e+00,6.56e+00,6.83e+00,1.37e+01,1.34e+02,5.33e+02
5.15e+03,-1.71e+00,6.56e+00,6.83e+00,1.37e+01,1.34e+02,5.34e+02
5.20e+03,-2.19e+00,6.53e+00,6.83e+00,1.37e+01,1.34e+02,5.34e+02
5.25e+03,-2.55e+00,6.65e+00,6.83e+00,1.37e+01,1.34e+02,5.34e+02
5.30e+03,-2.37e+00,6.65e+00,6.83e+00,1.37e+01,1.34e+02,5.35e+02
5.35e+03,-1.83e+00,6.65e+00,6.83e+00,1.37e+01,1.34e+02,5.35e+02
5.40e+03,-2.40e+00,6.65e+00,6.83e+00,1.37e+01,1.34e+02,5.35e+02
5.45e+03,-2.52e+00,6.65e+00,6.83e+00,1.37e+01,1.34e+02,5.33e+02
5.50e+03,-2.37e+00,6.74e+00,6.83e+00,1.37e+01,1.35e+02,5.36e+02
5.55e+03,-1.32e+00,6.74e+00,6.83e+00,1.37e+01,1.34e+02,5.36e+02
5.60e+03,-2.09e+00,6.74e+00,6.83e+00,1.37e+01,1.34e+02,5.36e+02
5.65e+03,-1.68e+00,6.74e+00,6.83e+00,1.37e+01,1.35e+02,5.36e+02
5.70e+03,-1.57e+00,6.74e+00,6.83e+00,1.37e+01,1.35e+02,5.38e+02
5.75e+03,-1.22e+00,6.74e+00,6.83e+00,1.37e+01,1.35e+02,5.38e+02
5.80e+03,-2.90e+00,6.74e+00,6.83e+00,1.37e+01,1.34e+02,5.33e+02
5.85e+03,-1.82e+00,6.74e+00,6.83e+00,1.37e+01,1.35e+02,5.37e+02
5.90e+03,-1.41e+00,6.74e+00,6.83e+00,1.37e+01,1.35e+02,5.37e+02
5.95e+03,-1.82e+00,6.72e+00,6.83e+00,1.37e+01,1.34e+02,5.34e+02
6.00e+03,-2.12e+00,6.72e+00,6.83e+00,1.37e+01,1.35e+02,5.37e+02
6.05e+03,-1.20e+00,6.72e+00,6.83e+00,1.37e+01,1.35e+02,5.38e+02
6.10e+03,-8.63e-01,6.72e+00,6.83e+00,1.37e+01,1.36e+02,5.38e+02
6.15e+03,-8.63e-01,6.74e+00,6.83e+00,1.37e+01,1.36e+02,5.39e+02
